rank,ticker,name,sector,cap_band,close,ret_period,bench_ret,rs_vs_bench,rs_5d,rs_21d,rs_trend,max_dd_period,bench_dd,dd_vs_bench,current_dd,peer_rs_score,vol_label,rel_vol,acc_watch,pass_trend,score,period_label,period_start,trading_days
455,BLK,BlackRock,Financials,large,1044.97,11.87,12.97,-1.1,-1.07,,STRONG_UP,-2.81,-0.85,-1.96,-1.65,76.16,LOW,0.4253,SHIFT,0,22.996,period_1,2026-03-30,19
456,KNF,KNIFE RIVER CORP,Materials,mid,89.15,12.83,12.97,-0.14,-1.31,,STRONG_DOWN,-9.99,-0.85,-9.14,-0.57,67.65,LOW,0.5469,-,1,22.981,period_1,2026-03-30,19
457,BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,small,56.48,11.93,12.97,-1.04,-2.22,,STRONG_DOWN,-1.94,-0.85,-1.09,-1.48,76.87,LOW,0.5844,-,1,22.972,period_1,2026-03-30,19
458,ACA,ARCOSA INC,Industrials,mid,119.44,17.05,12.97,4.08,3.63,,STRONG_DOWN,-3.17,-0.85,-2.32,-0.62,68.75,LOW,0.7275,-,1,22.953,period_1,2026-03-30,19
459,BXP,"BXP, Inc.",Real Estate,mid,57.73,12.93,12.97,-0.04,-2.74,,STRONG_DOWN,-3.24,-0.85,-2.39,-2.0,74.12,LOW,0.7001,SHIFT,0,22.937,period_1,2026-03-30,19
460,YELP,YELP INC,Communication,small,28.74,15.84,12.97,2.87,1.32,,STRONG_DOWN,-2.55,-0.85,-1.7,-1.1,70.83,LOW,0.4394,-,0,22.907,period_1,2026-03-30,19
461,LNTH,LANTHEUS HOLDINGS INC,Health Care,mid,84.33,15.38,12.97,2.41,-0.31,,STRONG_DOWN,-2.86,-0.85,-2.01,0.0,70.82,LOW,0.5301,-,1,22.813,period_1,2026-03-30,19
462,FCX,Freeport-McMoRan,Materials,large,61.05,11.96,12.97,-1.01,-13.75,,STRONG_DOWN,-13.23,-0.85,-12.38,-13.23,64.71,LOW,0.9101,-,1,22.723,period_1,2026-03-30,19
463,ACHR,ARCHER AVIATION INC CLASS A,Industrials,mid,5.7,15.38,12.97,2.41,-7.45,,STRONG_DOWN,-6.71,-0.85,-5.86,-6.71,66.67,LOW,0.7051,PROGRESS,0,22.723,period_1,2026-03-30,19
464,TXG,10X GENOMICS INC CLASS A,Health Care,mid,22.08,11.46,12.97,-1.51,-10.94,,STRONG_DOWN,-17.87,-0.85,-17.02,-15.34,60.7,LOW,0.6242,-,1,22.712,period_1,2026-03-30,19
465,AAP,ADVANCE AUTO PARTS INC,Consumer Discretionary,mid,58.18,14.23,12.97,1.26,0.85,,STRONG_DOWN,-4.72,-0.85,-3.87,-2.4,70.14,LOW,0.5969,-,1,22.707,period_1,2026-03-30,19
466,LQDT,LIQUIDITY SERVICES INC,Industrials,small,34.89,17.16,12.97,4.19,1.94,,STRONG_DOWN,-0.85,-0.85,0.0,0.0,70.0,LOW,0.7374,-,1,22.676,period_1,2026-03-30,19
467,HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials,small,29.27,11.46,12.97,-1.51,6.44,,STRONG_UP,-4.07,-0.85,-3.22,0.0,74.38,HIGH,1.5025,-,1,22.676,period_1,2026-03-30,19
468,MGNI,MAGNITE INC,Communication,small,12.98,12.19,12.97,-0.78,-8.02,,STRONG_DOWN,-10.5,-0.85,-9.65,-7.29,66.67,LOW,0.8511,-,0,22.584,period_1,2026-03-30,19
469,PWR,Quanta Services,Industrials,large,624.84,17.08,12.97,4.11,2.55,,STRONG_DOWN,-1.41,-0.85,-0.56,-1.36,69.17,LOW,0.6777,-,1,22.563,period_1,2026-03-30,19
470,PZZA,PAPA JOHNS INTERNATIONAL INC,Consumer Discretionary,small,37.01,14.26,12.97,1.29,-3.11,,STRONG_DOWN,-2.74,-0.85,-1.89,-2.53,71.53,LOW,0.3981,-,0,22.542,period_1,2026-03-30,19
471,TTWO,Take-Two Interactive,Communication Services,large,210.75,9.15,12.97,-3.82,-3.55,,STRONG_UP,-3.8,-0.85,-2.95,-3.41,77.27,LOW,0.4766,SHIFT,0,22.538,period_1,2026-03-30,19
472,CDNS,Cadence Design Systems,Information Technology,large,332.89,22.89,12.97,9.92,3.78,,STRONG_DOWN,-8.23,-0.85,-7.38,0.0,54.45,MED,1.2565,-,1,22.517,period_1,2026-03-30,19
473,OII,OCEANEERING INTERNATIONAL INC,Energy,mid,37.35,8.39,12.97,-4.58,-0.06,,STRONG_UP,-4.59,-0.85,-3.74,-2.91,77.27,MED,1.118,-,1,22.471,period_1,2026-03-30,19
474,HG,HAMILTON INSURANCE GROUP LTD CLASS,Financials,mid,32.67,11.85,12.97,-1.12,-0.52,,STRONG_UP,-1.44,-0.85,-0.59,-0.37,75.8,LOW,0.5749,-,1,22.469,period_1,2026-03-30,19
475,CNMD,CONMED CORP,Health Care,small,38.34,14.48,12.97,1.51,-4.11,,STRONG_DOWN,-5.61,-0.85,-4.76,-3.5,68.09,LOW,0.6415,-,0,22.459,period_1,2026-03-30,19
476,MSCI,MSCI Inc.,Financials,large,592.69,11.43,12.97,-1.54,3.8,,STRONG_UP,-3.67,-0.85,-2.82,-2.52,74.02,LOW,0.5816,-,1,22.436,period_1,2026-03-30,19
477,AWR,AMERICAN STATES WATER,Utilities,mid,79.41,3.51,12.97,-9.46,0.14,,STRONG_UP,-5.27,-0.85,-4.42,-1.72,82.69,HIGH,4.5178,-,1,22.349,period_1,2026-03-30,19
478,MNKD,MANNKIND CORP,Health Care,small,2.7,13.92,12.97,0.95,-8.27,,STRONG_DOWN,-7.53,-0.85,-6.68,-7.53,66.54,LOW,0.4875,-,0,22.346,period_1,2026-03-30,19
479,XNCR,XENCOR INC,Health Care,small,12.98,14.36,12.97,1.39,0.67,,STRONG_DOWN,-5.78,-0.85,-4.93,-0.61,67.7,LOW,,-,1,22.345,period_1,2026-03-30,19
480,KEY,KeyCorp,Financials,large,21.63,11.49,12.97,-1.48,-3.26,,STRONG_DOWN,-2.52,-0.85,-1.67,-2.52,74.73,LOW,0.8454,-,1,22.328,period_1,2026-03-30,19
481,BAX,Baxter International,Health Care,mid,18.16,14.94,12.97,1.97,-4.35,,STRONG_DOWN,-3.61,-0.85,-2.76,-3.61,68.87,LOW,0.5475,PROGRESS,0,22.277,period_1,2026-03-30,19
482,CPRX,CATALYST PHARMACEUTICALS INC,Health Care,mid,27.37,15.1,12.97,2.13,4.25,,STRONG_UP,-2.58,-0.85,-1.73,-1.12,69.65,HIGH,1.5434,-,1,22.266,period_1,2026-03-30,19
483,HPE,Hewlett Packard Enterprise,Information Technology,large,28.16,24.55,12.97,11.58,0.52,,STRONG_DOWN,-2.89,-0.85,-2.04,-2.09,56.54,LOW,0.6211,-,1,22.206,period_1,2026-03-30,19
484,NEE,NextEra Energy,Utilities,large,95.28,3.51,12.97,-9.46,2.82,,STRONG_UP,-4.74,-0.85,-3.89,-1.01,82.69,MED,1.0064,-,1,22.19,period_1,2026-03-30,19
485,CSW,CSW INDUSTRIALS INC,Industrials,mid,296.18,14.25,12.97,1.28,-1.11,,STRONG_DOWN,-10.58,-0.85,-9.73,-3.43,62.5,LOW,0.6734,-,1,22.181,period_1,2026-03-30,19
486,AKR,ACADIA REALTY TRUST REIT,Real Estate,mid,20.91,11.88,12.97,-1.09,-3.03,,STRONG_DOWN,-4.46,-0.85,-3.61,-3.77,71.76,MED,1.0746,-,1,22.175,period_1,2026-03-30,19
487,HRMY,HARMONY BIOSCIENCES HLDG INC,Health Care,small,30.8,14.5,12.97,1.53,3.56,,STRONG_UP,-4.17,-0.85,-3.32,-4.17,68.48,LOW,0.9958,-,0,22.152,period_1,2026-03-30,19
488,RL,Ralph Lauren Corporation,Consumer Discretionary,large,371.24,13.67,12.97,0.7,-5.43,,STRONG_DOWN,-4.72,-0.85,-3.87,-4.69,68.75,LOW,0.5519,-,1,22.066,period_1,2026-03-30,19
489,PRLB,PROTO LABS INC,Industrials,small,64.62,16.68,12.97,3.71,-0.55,,STRONG_DOWN,-1.87,-0.85,-1.02,0.0,67.5,LOW,,-,1,22.04,period_1,2026-03-30,19
490,GEO,GEO GROUP INC,Industrials,mid,18.83,15.38,12.97,2.41,-0.52,,STRONG_DOWN,-4.83,-0.85,-3.98,-1.05,66.25,LOW,0.332,-,1,22.033,period_1,2026-03-30,19
491,KN,KNOWLES CORP,Information Technology,mid,30.61,24.53,12.97,11.56,-0.15,,STRONG_DOWN,-2.83,-0.85,-1.98,-2.58,56.02,HIGH,3.1725,-,1,22.024,period_1,2026-03-30,19
492,RNST,RENASANT CORP,Financials,mid,39.35,11.32,12.97,-1.65,-3.72,,STRONG_DOWN,-2.98,-0.85,-2.13,-2.98,73.31,LOW,0.7569,-,1,21.972,period_1,2026-03-30,19
493,WWW,WOLVERINE WORLD WIDE INC,Consumer Discretionary,small,17.74,13.62,12.97,0.65,-5.51,,STRONG_DOWN,-5.1,-0.85,-4.25,-4.78,68.06,LOW,0.9969,-,0,21.953,period_1,2026-03-30,19
494,CCL,Carnival,Consumer Discretionary,large,27.17,13.4,12.97,0.43,-7.08,,STRONG_DOWN,-8.8,-0.85,-7.95,-7.02,64.58,LOW,0.6669,PROGRESS,0,21.931,period_1,2026-03-30,19
495,ASML,ASML Holding,Technology,large,1457.7,16.25,12.97,3.28,-2.01,,STRONG_DOWN,-7.08,-0.85,-6.23,-3.99,62.5,LOW,0.9658,-,1,21.931,period_1,2026-03-30,19
496,ASTE,ASTEC INDUSTRIES INC,Industrials,small,59.22,15.01,12.97,2.04,0.22,,STRONG_DOWN,-6.86,-0.85,-6.01,-3.91,64.17,LOW,0.7595,-,1,21.87,period_1,2026-03-30,19
497,CIM,CHIMERA INVESTMENT CORP,Financials,small,13.57,11.23,12.97,-1.74,-0.88,,STRONG_UP,-3.36,-0.85,-2.51,-0.95,72.6,LOW,0.6052,-,1,21.837,period_1,2026-03-30,19
498,SONO,SONOS INC,Consumer Discretionary,small,14.75,13.55,12.97,0.58,0.15,,STRONG_DOWN,-5.47,-0.85,-4.62,-1.27,67.36,LOW,0.5251,-,0,21.826,period_1,2026-03-30,19
499,KWR,QUAKER HOUGHTON CORP,Materials,mid,140.84,13.59,12.97,0.62,-1.25,,STRONG_DOWN,-3.65,-0.85,-2.8,-1.17,69.12,LOW,0.9416,-,1,21.824,period_1,2026-03-30,19
500,BLFS,BIOLIFE SOLUTIONS INC,Health Care,small,21.38,13.84,12.97,0.87,-4.39,,STRONG_DOWN,-6.23,-0.85,-5.38,-6.23,66.15,LOW,0.826,-,0,21.807,period_1,2026-03-30,19
501,ODFL,Old Dominion,Industrials,large,219.98,15.93,12.97,2.96,-2.26,,STRONG_DOWN,-2.48,-0.85,-1.63,-1.98,67.08,LOW,0.6736,-,1,21.797,period_1,2026-03-30,19
502,ROG,ROGERS CORP,Information Technology,small,131.46,24.02,12.97,11.05,4.66,,STRONG_DOWN,-3.21,-0.85,-2.36,0.0,55.5,LOW,0.9917,-,1,21.778,period_1,2026-03-30,19
503,BBAI,BIGBEAR.AI HOLDINGS INC,Information Technology,small,3.7,21.71,12.97,8.74,-4.38,,STRONG_DOWN,-8.1,-0.85,-7.25,-7.27,53.4,LOW,0.5171,-,0,21.691,period_1,2026-03-30,19
504,NRIX,NURIX THERAPEUTICS INC,Health Care,small,16.68,13.7,12.97,0.73,-2.85,,STRONG_DOWN,-6.11,-0.85,-5.26,-4.74,65.76,LOW,0.5237,-,1,21.598,period_1,2026-03-30,19
505,ATEN,A10 NETWORKS INC,Information Technology,small,27.56,23.26,12.97,10.29,0.51,,STRONG_DOWN,-4.12,-0.85,-3.27,-0.54,54.97,LOW,0.9288,-,1,21.588,period_1,2026-03-30,19
506,TEX,TEREX CORP,Industrials,mid,62.59,14.07,12.97,1.1,0.07,,STRONG_DOWN,-10.02,-0.85,-9.17,-2.8,61.25,LOW,0.3181,-,1,21.566,period_1,2026-03-30,19
507,SBUX,Starbucks,Consumer Discretionary,large,98.67,13.78,12.97,0.81,-1.02,,STRONG_DOWN,-2.2,-0.85,-1.35,-1.33,69.44,LOW,0.7334,-,1,21.561,period_1,2026-03-30,19
508,PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,small,13.96,11.86,12.97,-1.11,-2.08,,STRONG_DOWN,-3.6,-0.85,-2.75,-1.34,70.59,MED,1.1377,-,1,21.558,period_1,2026-03-30,19
509,LIF,LIFE360 INC,Information Technology,mid,45.78,20.09,12.97,7.12,-6.6,,STRONG_DOWN,-13.35,-0.85,-12.5,-6.09,49.74,LOW,0.429,SHIFT,0,21.52,period_1,2026-03-30,19
510,GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,small,46.74,12.49,12.97,-0.48,-7.42,,STRONG_DOWN,-10.7,-0.85,-9.85,-9.77,62.5,LOW,0.9447,-,1,21.513,period_1,2026-03-30,19
511,VTOL,BRISTOW GROUP INC,Energy,small,48.52,7.54,12.97,-5.43,1.35,,STRONG_UP,-6.96,-0.85,-6.11,-2.98,72.73,MED,1.1542,-,1,21.48,period_1,2026-03-30,19
512,UNFI,UNITED NATURAL FOODS INC,Consumer Staples,mid,48.15,7.91,12.97,-5.06,-1.58,,STRONG_UP,-4.01,-0.85,-3.16,-1.53,75.0,LOW,0.4942,-,1,21.424,period_1,2026-03-30,19
513,AROC,ARCHROCK INC,Energy,mid,37.33,8.23,12.97,-4.74,3.33,,STRONG_UP,-3.51,-0.85,-2.66,0.0,75.0,LOW,0.888,-,1,21.402,period_1,2026-03-30,19
514,TDW,TIDEWATER INC,Energy,mid,88.52,8.1,12.97,-4.87,3.39,,STRONG_UP,-4.82,-0.85,-3.97,0.0,73.86,LOW,0.9313,-,1,21.401,period_1,2026-03-30,19
515,SLS,SELLAS LIFE SCIENCES GROUP INC,Health Care,small,4.46,11.22,12.97,-1.75,-11.36,,STRONG_DOWN,-14.56,-0.85,-13.71,-14.56,59.92,MED,1.127,-,1,21.389,period_1,2026-03-30,19
516,SKY,CHAMPION HOMES INC,Consumer Discretionary,mid,82.0,13.49,12.97,0.52,-1.83,,STRONG_DOWN,-5.42,-0.85,-4.57,-1.1,65.97,LOW,0.548,-,1,21.37,period_1,2026-03-30,19
517,CATY,CATHAY GENERAL BANCORP,Financials,mid,54.38,11.23,12.97,-1.74,-0.85,,STRONG_UP,-1.74,-0.85,-0.89,-1.57,72.6,MED,1.0721,-,1,21.351,period_1,2026-03-30,19
518,TROW,T. Rowe Price,Financials,large,99.06,11.27,12.97,-1.7,0.24,,STRONG_UP,-1.18,-0.85,-0.33,-1.18,72.95,LOW,0.6303,-,1,21.304,period_1,2026-03-30,19
519,HWKN,HAWKINS INC,Materials,mid,170.7,12.58,12.97,-0.39,6.81,,STRONG_UP,-6.13,-0.85,-5.28,0.0,66.18,LOW,0.9268,-,1,21.282,period_1,2026-03-30,19
520,AUPH,AURINIA PHARMACEUTICALS INC,Health Care,mid,15.98,14.31,12.97,1.34,-0.61,,STRONG_DOWN,-2.68,-0.85,-1.83,-2.68,67.32,MED,1.2096,-,1,21.281,period_1,2026-03-30,19
521,ROK,Rockwell Automation,Industrials,large,401.18,15.11,12.97,2.14,-3.76,,STRONG_DOWN,-3.5,-0.85,-2.65,-3.5,65.42,LOW,0.8874,-,1,21.277,period_1,2026-03-30,19
522,ALGN,Align Technology,Health Care,large,189.61,14.04,12.97,1.07,-1.81,,STRONG_DOWN,-3.39,-0.85,-2.54,-3.28,66.93,LOW,0.5901,-,1,21.269,period_1,2026-03-30,19
523,NN,NEXTNAV INC,Information Technology,mid,17.71,15.98,12.97,3.01,-24.4,,STRONG_DOWN,-24.27,-0.85,-23.42,-23.66,43.46,MED,1.1052,-,1,21.268,period_1,2026-03-30,19
524,NAVI,NAVIENT CORP,Financials,small,8.95,10.49,12.97,-2.48,-1.4,,STRONG_UP,-7.89,-0.85,-7.04,-0.67,66.9,LOW,0.6618,-,0,21.19,period_1,2026-03-30,19
525,ABCB,AMERIS BANCORP,Financials,mid,84.89,11.21,12.97,-1.76,-1.37,,STRONG_UP,-1.85,-0.85,-1.0,-0.63,71.89,HIGH,1.9682,-,1,21.163,period_1,2026-03-30,19
526,WRBY,WARBY PARKER INC CLASS A,Consumer Discretionary,mid,22.81,12.14,12.97,-0.83,-12.63,,STRONG_DOWN,-13.25,-0.85,-12.4,-11.9,59.03,LOW,0.6004,PROGRESS,0,21.097,period_1,2026-03-30,19
527,BRSP,BRIGHTSPIRE CAPITAL INC CLASS A,Financials,small,6.06,11.19,12.97,-1.78,0.43,,STRONG_UP,-1.84,-0.85,-0.99,0.0,71.53,LOW,0.7124,-,1,21.044,period_1,2026-03-30,19
528,UVSP,UNIVEST FINANCIAL CORP,Financials,small,37.57,11.09,12.97,-1.88,0.07,,STRONG_UP,-2.63,-0.85,-1.78,-0.11,70.82,MED,1.4635,-,1,21.028,period_1,2026-03-30,19
529,RUSHA,RUSH ENTERPRISES INC CLASS A,Industrials,mid,74.92,15.31,12.97,2.34,-0.92,,STRONG_DOWN,-1.96,-0.85,-1.11,-0.19,65.83,LOW,0.7839,-,1,21.018,period_1,2026-03-30,19
530,AHCO,ADAPTHEALTH CORP,Health Care,small,12.8,13.37,12.97,0.4,0.29,,STRONG_DOWN,-4.86,-0.85,-4.01,0.0,65.37,LOW,0.9254,-,1,20.974,period_1,2026-03-30,19
531,CFG,Citizens Financial Group,Financials,large,63.79,11.04,12.97,-1.93,-3.73,,STRONG_DOWN,-3.0,-0.85,-2.15,-3.0,70.11,LOW,0.7464,-,1,20.906,period_1,2026-03-30,19
532,PJT,PJT PARTNERS INC CLASS A,Financials,mid,152.7,10.57,12.97,-2.4,-4.19,,STRONG_DOWN,-6.38,-0.85,-5.53,-6.38,67.26,MED,1.0004,SHIFT,0,20.877,period_1,2026-03-30,19
533,ENOV,ENOVIS CORP,Health Care,small,24.1,11.11,12.97,-1.86,-9.0,,STRONG_DOWN,-13.34,-0.85,-12.49,-8.43,59.53,LOW,0.8303,-,0,20.862,period_1,2026-03-30,19
534,IBRX,IMMUNITYBIO INC,Health Care,mid,7.44,11.71,12.97,-1.26,-10.0,,STRONG_DOWN,-10.56,-0.85,-9.71,-9.27,61.48,LOW,0.6029,-,1,20.853,period_1,2026-03-30,19
535,HP,HELMERICH & PAYNE INC,Energy,mid,38.36,7.03,12.97,-5.94,13.19,,STRONG_UP,-6.63,-0.85,-5.78,0.0,71.59,LOW,0.8296,-,1,20.835,period_1,2026-03-30,19
536,UMBF,UMB FINANCIAL CORP,Financials,mid,122.22,11.13,12.97,-1.84,-2.28,,STRONG_DOWN,-1.55,-0.85,-0.7,-1.55,71.17,MED,1.3035,-,1,20.825,period_1,2026-03-30,19
537,HNI,HNI CORP,Industrials,mid,37.7,14.9,12.97,1.93,-1.13,,STRONG_DOWN,-3.92,-0.85,-3.07,-0.63,63.75,LOW,0.4638,PROGRESS,0,20.818,period_1,2026-03-30,19
538,CELC,CELCUITY INC,Health Care,mid,121.03,11.79,12.97,-1.18,0.05,,STRONG_UP,-9.92,-0.85,-9.07,-4.0,61.87,MED,1.4353,-,1,20.81,period_1,2026-03-30,19
539,IRON,DISC MEDICINE INC,Health Care,mid,68.85,13.28,12.97,0.31,-4.32,,STRONG_DOWN,-4.81,-0.85,-3.96,-4.07,64.98,LOW,0.4902,SHIFT,0,20.806,period_1,2026-03-30,19
540,MRTN,MARTEN TRANSPORT LTD,Industrials,small,14.8,15.09,12.97,2.12,-1.14,,STRONG_DOWN,-2.76,-0.85,-1.91,-0.47,64.58,HIGH,1.763,-,1,20.795,period_1,2026-03-30,19
541,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,mid,15.26,3.46,12.97,-9.51,-4.09,,STRONG_UP,-3.93,-0.85,-3.08,-3.36,78.85,LOW,,-,1,20.775,period_1,2026-03-30,19
542,PRG,PROG HOLDINGS INC,Financials,small,31.43,10.63,12.97,-2.34,-5.38,,STRONG_DOWN,-4.79,-0.85,-3.94,-4.64,68.33,LOW,0.7131,-,1,20.745,period_1,2026-03-30,19
543,NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,small,42.58,11.06,12.97,-1.91,0.26,,STRONG_UP,-2.01,-0.85,-1.16,-0.79,70.46,LOW,0.8557,-,1,20.722,period_1,2026-03-30,19
544,CUBI,CUSTOMERS BANCORP INC,Financials,mid,74.38,10.6,12.97,-2.37,-5.83,,STRONG_DOWN,-5.09,-0.85,-4.24,-5.09,67.97,HIGH,1.6903,-,1,20.715,period_1,2026-03-30,19
545,CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,mid,61.72,13.52,12.97,0.55,-1.41,,STRONG_DOWN,-2.45,-0.85,-1.6,-2.45,66.67,LOW,0.5693,-,1,20.701,period_1,2026-03-30,19
546,NG,NOVAGOLD RESOURCES INC,Materials,mid,8.63,7.47,12.97,-5.5,-20.46,,STRONG_DOWN,-21.12,-0.85,-20.27,-21.12,55.88,LOW,,EARLY,0,20.645,period_1,2026-03-30,19
547,LXP,LXP INDUSTRIAL TRUST,Real Estate,mid,50.72,11.08,12.97,-1.89,-3.24,,STRONG_DOWN,-5.02,-0.85,-4.17,-2.5,67.06,LOW,0.7413,-,1,20.613,period_1,2026-03-30,19
548,SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Financials,mid,21.02,10.86,12.97,-2.11,-3.69,,STRONG_DOWN,-2.95,-0.85,-2.1,-2.95,69.4,LOW,0.6713,-,1,20.606,period_1,2026-03-30,19
549,CBRE,CBRE Group,Real Estate,large,148.29,11.38,12.97,-1.59,-3.56,,STRONG_DOWN,-3.41,-0.85,-2.56,-3.41,68.24,LOW,0.7339,SHIFT,0,20.604,period_1,2026-03-30,19
550,HST,Host Hotels & Resorts,Real Estate,large,20.9,11.41,12.97,-1.56,-2.57,,STRONG_DOWN,-2.07,-0.85,-1.22,-1.83,69.41,LOW,0.4945,-,1,20.565,period_1,2026-03-30,19
551,OPLN,OPENLANE INC,Industrials,mid,31.86,15.1,12.97,2.13,-0.17,,STRONG_DOWN,-1.45,-0.85,-0.6,0.0,65.0,LOW,0.5401,-,1,20.532,period_1,2026-03-30,19
552,CECO,CECO ENVIRONMENTAL CORP,Industrials,mid,64.89,13.8,12.97,0.83,-1.01,,STRONG_DOWN,-8.06,-0.85,-7.21,-2.95,60.0,LOW,0.6973,-,1,20.495,period_1,2026-03-30,19
553,CCEP,Coca-Cola Europacific Partners,Consumer Staples,large,98.06,7.6,12.97,-5.37,0.04,,STRONG_UP,-2.96,-0.85,-2.11,-0.75,73.33,LOW,0.9723,-,1,20.484,period_1,2026-03-30,19
554,SWK,Stanley Black & Decker,Industrials,large,76.64,13.68,12.97,0.71,1.29,,STRONG_UP,-8.51,-0.85,-7.66,0.0,59.58,LOW,0.8543,-,1,20.456,period_1,2026-03-30,19
555,APP,AppLovin,Information Technology,large,448.29,20.48,12.97,7.51,-9.43,,STRONG_DOWN,-8.69,-0.85,-7.84,-8.69,50.26,LOW,0.7459,SHIFT,0,20.434,period_1,2026-03-30,19
556,TILE,INTERFACE INC,Industrials,small,28.1,14.79,12.97,1.82,-1.79,,STRONG_DOWN,-3.2,-0.85,-2.35,-1.06,63.33,MED,1.0719,-,1,20.432,period_1,2026-03-30,19
557,EMR,Emerson Electric,Industrials,large,141.35,14.64,12.97,1.67,-4.43,,STRONG_DOWN,-3.69,-0.85,-2.84,-3.69,62.92,LOW,0.723,-,1,20.396,period_1,2026-03-30,19
558,ADAM,ADAMAS INC TRUST,Financials,small,7.95,10.88,12.97,-2.09,-0.74,,STRONG_UP,-1.8,-0.85,-0.95,0.0,69.75,LOW,0.7822,-,1,20.374,period_1,2026-03-30,19
559,CRSP,CRISPR THERAPEUTICS AG,Health Care,mid,48.785,10.02,12.97,-2.95,-16.17,,STRONG_DOWN,-15.87,-0.85,-15.02,-15.87,56.81,HIGH,2.0417,EARLY,0,20.369,period_1,2026-03-30,19
560,HLT,Hilton Worldwide,Consumer Discretionary,large,335.63,13.44,12.97,0.47,-2.85,,STRONG_DOWN,-2.69,-0.85,-1.84,-2.12,65.28,LOW,0.8133,-,1,20.324,period_1,2026-03-30,19
561,VCYT,VERACYTE INC,Health Care,mid,34.33,12.78,12.97,-0.19,1.89,,STRONG_UP,-4.84,-0.85,-3.99,0.0,63.81,LOW,0.7055,SHIFT,0,20.264,period_1,2026-03-30,19
562,ANDE,ANDERSONS INC,Consumer Staples,mid,75.93,6.39,12.97,-6.58,3.18,,STRONG_UP,-5.45,-0.85,-4.6,-1.0,71.67,LOW,0.6435,-,1,20.249,period_1,2026-03-30,19
563,CLDX,CELLDEX THERAPEUTICS INC,Health Care,mid,33.29,12.92,12.97,-0.05,-3.91,,STRONG_DOWN,-4.1,-0.85,-3.25,-3.65,64.2,LOW,0.5829,-,1,20.215,period_1,2026-03-30,19
564,CCB,COASTAL FINANCIAL CORP,Financials,small,82.27,10.83,12.97,-2.14,-1.26,,STRONG_UP,-1.93,-0.85,-1.08,-1.93,69.04,LOW,0.5173,-,0,20.18,period_1,2026-03-30,19
565,BLDR,Builders FirstSource,Industrials,mid,90.04,14.19,12.97,1.22,-2.14,,STRONG_DOWN,-4.41,-0.85,-3.56,-1.4,62.08,LOW,0.5373,PROGRESS,0,20.18,period_1,2026-03-30,19
566,SDRL,SEADRILL LTD,Energy,mid,48.1,7.01,12.97,-5.96,3.72,,STRONG_UP,-5.37,-0.85,-4.52,-0.99,70.45,LOW,0.4611,-,1,20.107,period_1,2026-03-30,19
567,ARR,ARMOUR RESIDENTIAL REIT INC,Financials,mid,17.62,10.6,12.97,-2.37,0.3,,STRONG_UP,-3.36,-0.85,-2.51,-0.11,67.62,LOW,0.9366,-,1,20.091,period_1,2026-03-30,19
568,CTS,CTS CORP,Information Technology,small,56.77,21.72,12.97,8.75,2.82,,STRONG_DOWN,-2.21,-0.85,-1.36,0.0,53.93,MED,1.2859,-,1,20.087,period_1,2026-03-30,19
569,TDOC,TELADOC HEALTH INC,Health Care,small,5.75,11.87,12.97,-1.1,-6.47,,STRONG_DOWN,-6.56,-0.85,-5.71,-5.74,62.65,LOW,0.6795,-,0,20.068,period_1,2026-03-30,19
570,MELI,Mercado Libre,Consumer Discretionary,large,1835.22,13.34,12.97,0.37,-2.6,,STRONG_DOWN,-3.36,-0.85,-2.51,-1.97,63.89,LOW,0.556,SHIFT,0,20.068,period_1,2026-03-30,19
571,WSFS,WSFS FINANCIAL CORP,Financials,mid,71.39,10.8,12.97,-2.17,0.33,,STRONG_UP,-1.77,-0.85,-0.92,0.0,68.68,HIGH,1.5674,-,1,20.012,period_1,2026-03-30,19
572,MHO,M I HOMES INC,Consumer Discretionary,mid,133.64,12.65,12.97,-0.32,4.19,,STRONG_UP,-4.65,-0.85,-3.8,-0.76,63.19,MED,1.2746,SHIFT,0,19.969,period_1,2026-03-30,19
573,CVS,CVS Health,Health Care,large,77.94,12.1,12.97,-0.87,1.93,,STRONG_UP,-5.47,-0.85,-4.62,-1.17,63.04,LOW,0.8424,-,1,19.95,period_1,2026-03-30,19
574,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,small,7.06,12.24,12.97,-0.73,-2.95,,STRONG_DOWN,-7.18,-0.85,-6.33,-2.22,61.11,LOW,0.7047,-,0,19.94,period_1,2026-03-30,19
575,CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,mid,38.33,11.85,12.97,-1.12,-5.51,,STRONG_DOWN,-6.51,-0.85,-5.66,-6.51,62.26,LOW,0.9888,PROGRESS,0,19.928,period_1,2026-03-30,19
576,CMP,COMPASS MINERALS INTERNATIONAL INC,Materials,small,25.31,11.35,12.97,-1.62,-1.52,,STRONG_UP,-6.09,-0.85,-5.24,-6.09,63.24,LOW,0.616,-,1,19.896,period_1,2026-03-30,19
